seq,ros_time_sec,wall_time_iso,source,topic,height_cm,array_ground_height_cm,point_height_cm,pair_age_sec,drop_cm
2477,1779458614.005109072,2026-05-22T22:03:34.005,point_fc,/height,37,45,37,0.001305,-1.000
2478,1779458614.011141300,2026-05-22T22:03:34.011,point_fc,/height,37,45,37,0.007337,-1.000
2479,1779458614.015542507,2026-05-22T22:03:34.015,point_fc,/height,37,45,37,0.011738,-1.000
2480,1779458614.020215511,2026-05-22T22:03:34.020,array_ground,/laser_array/ground_height,45,45,37,0.004673,-1.000
2481,1779458614.021478891,2026-05-22T22:03:34.021,point_fc,/height,37,45,37,0.001263,-1.000
2482,1779458614.025101662,2026-05-22T22:03:34.025,point_fc,/height,38,45,38,0.004886,-2.000
2483,1779458614.030056238,2026-05-22T22:03:34.030,point_fc,/height,38,45,38,0.009841,-2.000
2484,1779458614.035093546,2026-05-22T22:03:34.035,point_fc,/height,38,45,38,0.014878,-2.000
2485,1779458614.035951853,2026-05-22T22:03:34.036,array_ground,/laser_array/ground_height,46,46,38,0.000858,-1.000
2486,1779458614.040210485,2026-05-22T22:03:34.040,point_fc,/height,38,46,38,0.004259,-1.000
2487,1779458614.045143843,2026-05-22T22:03:34.045,point_fc,/height,38,46,38,0.009192,-1.000
2488,1779458614.050287962,2026-05-22T22:03:34.050,point_fc,/height,38,46,38,0.014336,-1.000
2489,1779458614.052404165,2026-05-22T22:03:34.052,array_ground,/laser_array/ground_height,46,46,38,0.002116,-1.000
2490,1779458614.055305004,2026-05-22T22:03:34.055,point_fc,/height,38,46,38,0.002901,-1.000
2491,1779458614.060224056,2026-05-22T22:03:34.060,point_fc,/height,38,46,38,0.007820,-1.000
2492,1779458614.065379381,2026-05-22T22:03:34.065,point_fc,/height,38,46,38,0.012975,-1.000
2493,1779458614.067946672,2026-05-22T22:03:34.068,array_ground,/laser_array/ground_height,46,46,38,0.002567,-1.000
2494,1779458614.070164204,2026-05-22T22:03:34.070,point_fc,/height,38,46,38,0.002218,-1.000
2495,1779458614.075384855,2026-05-22T22:03:34.075,point_fc,/height,38,46,38,0.007438,-1.000
2496,1779458614.079993963,2026-05-22T22:03:34.080,point_fc,/height,38,46,38,0.012047,-1.000
2497,1779458614.083550453,2026-05-22T22:03:34.083,array_ground,/laser_array/ground_height,46,46,38,0.003556,-1.000
2498,1779458614.084955692,2026-05-22T22:03:34.084,point_fc,/height,38,46,38,0.001405,-1.000
2499,1779458614.090088129,2026-05-22T22:03:34.090,point_fc,/height,38,46,38,0.006538,-1.000
2500,1779458614.095034838,2026-05-22T22:03:34.095,point_fc,/height,38,46,38,0.011484,-1.000
2501,1779458614.099514723,2026-05-22T22:03:34.099,array_ground,/laser_array/ground_height,46,46,38,0.004480,-1.000
2502,1779458614.100400925,2026-05-22T22:03:34.100,point_fc,/height,38,46,38,0.000886,-1.000
2503,1779458614.105063438,2026-05-22T22:03:34.105,point_fc,/height,38,46,38,0.005549,-1.000
2504,1779458614.109999180,2026-05-22T22:03:34.110,point_fc,/height,38,46,38,0.010484,-1.000
2505,1779458614.115690470,2026-05-22T22:03:34.115,array_ground,/laser_array/ground_height,46,46,38,0.005691,-1.000
2506,1779458614.116295338,2026-05-22T22:03:34.116,point_fc,/height,38,46,38,0.000605,-1.000
2507,1779458614.120325089,2026-05-22T22:03:34.120,point_fc,/height,38,46,38,0.004635,-1.000
2508,1779458614.125426531,2026-05-22T22:03:34.125,point_fc,/height,38,46,38,0.009736,-1.000
2509,1779458614.130511522,2026-05-22T22:03:34.130,point_fc,/height,38,46,38,0.014821,-1.000
2510,1779458614.137308359,2026-05-22T22:03:34.137,point_fc,/height,38,46,38,0.021618,-1.000
2511,1779458614.140356302,2026-05-22T22:03:34.140,point_fc,/height,38,46,38,0.024666,-1.000
2512,1779458614.145151138,2026-05-22T22:03:34.145,point_fc,/height,38,46,38,0.029461,-1.000
2513,1779458614.145886660,2026-05-22T22:03:34.145,array_ground,/laser_array/ground_height,47,47,38,0.000736,0.000
2514,1779458614.150389671,2026-05-22T22:03:34.150,point_fc,/height,38,47,38,0.004503,0.000
2515,1779458614.155415058,2026-05-22T22:03:34.155,point_fc,/height,38,47,38,0.009528,0.000
2516,1779458614.160041809,2026-05-22T22:03:34.160,point_fc,/height,38,47,38,0.014155,0.000
2517,1779458614.162097931,2026-05-22T22:03:34.162,array_ground,/laser_array/ground_height,47,47,38,0.002056,0.000
2518,1779458614.164875031,2026-05-22T22:03:34.164,point_fc,/height,38,47,38,0.002777,0.000
2519,1779458614.169927359,2026-05-22T22:03:34.169,point_fc,/height,38,47,38,0.007829,0.000
2520,1779458614.174986601,2026-05-22T22:03:34.175,point_fc,/height,39,47,39,0.012889,-1.000
2521,1779458614.178043604,2026-05-22T22:03:34.178,array_ground,/laser_array/ground_height,47,47,39,0.003057,-1.000
2522,1779458614.180131674,2026-05-22T22:03:34.180,point_fc,/height,39,47,39,0.002088,-1.000
2523,1779458614.185217619,2026-05-22T22:03:34.185,point_fc,/height,39,47,39,0.007174,-1.000
2524,1779458614.190224886,2026-05-22T22:03:34.190,point_fc,/height,39,47,39,0.012181,-1.000
2525,1779458614.193964958,2026-05-22T22:03:34.194,array_ground,/laser_array/ground_height,47,47,39,0.003740,-1.000
2526,1779458614.195424318,2026-05-22T22:03:34.195,point_fc,/height,39,47,39,0.001459,-1.000
2527,1779458614.200170755,2026-05-22T22:03:34.200,point_fc,/height,39,47,39,0.006206,-1.000
2528,1779458614.205116510,2026-05-22T22:03:34.205,point_fc,/height,39,47,39,0.011152,-1.000
2529,1779458614.210082054,2026-05-22T22:03:34.210,array_ground,/laser_array/ground_height,47,47,39,0.004966,-1.000
2530,1779458614.210708618,2026-05-22T22:03:34.210,point_fc,/height,39,47,39,0.000627,-1.000
2531,1779458614.214960337,2026-05-22T22:03:34.215,point_fc,/height,39,47,39,0.004878,-1.000
2532,1779458614.220331669,2026-05-22T22:03:34.220,point_fc,/height,39,47,39,0.010250,-1.000
2533,1779458614.225161314,2026-05-22T22:03:34.225,point_fc,/height,40,47,40,0.015079,-2.000
2534,1779458614.226664782,2026-05-22T22:03:34.226,array_ground,/laser_array/ground_height,48,48,40,0.001503,-1.000
2535,1779458614.229925632,2026-05-22T22:03:34.229,point_fc,/height,40,48,40,0.003261,-1.000
2536,1779458614.235156775,2026-05-22T22:03:34.235,point_fc,/height,40,48,40,0.008492,-1.000
2537,1779458614.240164280,2026-05-22T22:03:34.240,point_fc,/height,40,48,40,0.013499,-1.000
2538,1779458614.241791248,2026-05-22T22:03:34.241,array_ground,/laser_array/ground_height,48,48,40,0.001627,-1.000
2539,1779458614.245053768,2026-05-22T22:03:34.245,point_fc,/height,40,48,40,0.003263,-1.000
2540,1779458614.250119686,2026-05-22T22:03:34.250,point_fc,/height,40,48,40,0.008328,-1.000
2541,1779458614.255215168,2026-05-22T22:03:34.255,point_fc,/height,40,48,40,0.013424,-1.000
2542,1779458614.257493496,2026-05-22T22:03:34.257,array_ground,/laser_array/ground_height,48,48,40,0.002278,-1.000
2543,1779458614.259892941,2026-05-22T22:03:34.259,point_fc,/height,40,48,40,0.002399,-1.000
2544,1779458614.265060186,2026-05-22T22:03:34.265,point_fc,/height,40,48,40,0.007567,-1.000
2545,1779458614.270014048,2026-05-22T22:03:34.270,point_fc,/height,40,48,40,0.012521,-1.000
2546,1779458614.273486376,2026-05-22T22:03:34.273,array_ground,/laser_array/ground_height,48,48,40,0.003472,-1.000
2547,1779458614.274978161,2026-05-22T22:03:34.275,point_fc,/height,39,48,39,0.001492,0.000
2548,1779458614.280265331,2026-05-22T22:03:34.280,point_fc,/height,39,48,39,0.006779,0.000
2549,1779458614.285268784,2026-05-22T22:03:34.285,point_fc,/height,39,48,39,0.011782,0.000
2550,1779458614.289703608,2026-05-22T22:03:34.289,array_ground,/laser_array/ground_height,48,48,39,0.004435,0.000
2551,1779458614.291051865,2026-05-22T22:03:34.291,point_fc,/height,39,48,39,0.001348,0.000
2552,1779458614.294885159,2026-05-22T22:03:34.294,point_fc,/height,39,48,39,0.005182,0.000
2553,1779458614.299791574,2026-05-22T22:03:34.299,point_fc,/height,39,48,39,0.010088,0.000
2554,1779458614.304758310,2026-05-22T22:03:34.304,point_fc,/height,39,48,39,0.015055,0.000
2555,1779458614.305279732,2026-05-22T22:03:34.305,array_ground,/laser_array/ground_height,48,48,39,0.000521,0.000
2556,1779458614.309878111,2026-05-22T22:03:34.309,point_fc,/height,39,48,39,0.004598,0.000
2557,1779458614.315285921,2026-05-22T22:03:34.315,point_fc,/height,39,48,39,0.010006,0.000
2558,1779458614.320041180,2026-05-22T22:03:34.320,point_fc,/height,39,48,39,0.014761,0.000
2559,1779458614.321887493,2026-05-22T22:03:34.321,array_ground,/laser_array/ground_height,49,49,39,0.001846,1.000
2560,1779458614.324871778,2026-05-22T22:03:34.324,point_fc,/height,41,49,41,0.002984,-1.000
2561,1779458614.330293417,2026-05-22T22:03:34.330,point_fc,/height,41,49,41,0.008406,-1.000
2562,1779458614.335156679,2026-05-22T22:03:34.335,point_fc,/height,41,49,41,0.013269,-1.000
2563,1779458614.340286493,2026-05-22T22:03:34.340,point_fc,/height,41,49,41,0.018399,-1.000
2564,1779458614.344876766,2026-05-22T22:03:34.344,point_fc,/height,41,49,41,0.022989,-1.000
2565,1779458614.349808216,2026-05-22T22:03:34.349,point_fc,/height,41,49,41,0.027921,-1.000
2566,1779458614.351893425,2026-05-22T22:03:34.351,array_ground,/laser_array/ground_height,49,49,41,0.002085,-1.000
2567,1779458614.355767250,2026-05-22T22:03:34.355,point_fc,/height,41,49,41,0.003874,-1.000
2568,1779458614.359737396,2026-05-22T22:03:34.359,point_fc,/height,41,49,41,0.007844,-1.000
2569,1779458614.364847183,2026-05-22T22:03:34.364,point_fc,/height,41,49,41,0.012954,-1.000
2570,1779458614.367876768,2026-05-22T22:03:34.367,array_ground,/laser_array/ground_height,49,49,41,0.003030,-1.000
2571,1779458614.369798899,2026-05-22T22:03:34.369,point_fc,/height,41,49,41,0.001922,-1.000
2572,1779458614.374941349,2026-05-22T22:03:34.374,point_fc,/height,41,49,41,0.007065,-1.000
2573,1779458614.379928112,2026-05-22T22:03:34.379,point_fc,/height,41,49,41,0.012051,-1.000
2574,1779458614.384912491,2026-05-22T22:03:34.384,point_fc,/height,41,49,41,0.017036,-1.000
2575,1779458614.389940500,2026-05-22T22:03:34.389,point_fc,/height,41,49,41,0.022064,-1.000
2576,1779458614.395145893,2026-05-22T22:03:34.395,point_fc,/height,41,49,41,0.027269,-1.000
2577,1779458614.398370981,2026-05-22T22:03:34.398,array_ground,/laser_array/ground_height,49,49,41,0.003225,-1.000
2578,1779458614.400720358,2026-05-22T22:03:34.400,point_fc,/height,41,49,41,0.002349,-1.000
2579,1779458614.405701399,2026-05-22T22:03:34.405,point_fc,/height,41,49,41,0.007330,-1.000
2580,1779458614.410108089,2026-05-22T22:03:34.410,point_fc,/height,41,49,41,0.011737,-1.000
2581,1779458614.414435625,2026-05-22T22:03:34.414,array_ground,/laser_array/ground_height,50,50,41,0.004328,0.000
2582,1779458614.416621685,2026-05-22T22:03:34.416,point_fc,/height,41,50,41,0.002186,0.000
2583,1779458614.419961929,2026-05-22T22:03:34.420,point_fc,/height,41,50,41,0.005526,0.000
2584,1779458614.424973726,2026-05-22T22:03:34.425,point_fc,/height,41,50,41,0.010538,0.000
2585,1779458614.430037737,2026-05-22T22:03:34.430,point_fc,/height,41,50,41,0.015602,0.000
2586,1779458614.431582451,2026-05-22T22:03:34.431,array_ground,/laser_array/ground_height,50,50,41,0.001545,0.000
2587,1779458614.434794188,2026-05-22T22:03:34.434,point_fc,/height,41,50,41,0.003212,0.000
2588,1779458614.440068245,2026-05-22T22:03:34.440,point_fc,/height,41,50,41,0.008486,0.000
2589,1779458614.444944143,2026-05-22T22:03:34.445,point_fc,/height,41,50,41,0.013362,0.000
2590,1779458614.446219921,2026-05-22T22:03:34.446,array_ground,/laser_array/ground_height,50,50,41,0.001276,0.000
2591,1779458614.449799061,2026-05-22T22:03:34.449,point_fc,/height,41,50,41,0.003579,0.000
2592,1779458614.455016851,2026-05-22T22:03:34.455,point_fc,/height,41,50,41,0.008797,0.000
2593,1779458614.459977865,2026-05-22T22:03:34.460,point_fc,/height,41,50,41,0.013758,0.000
2594,1779458614.462667942,2026-05-22T22:03:34.462,array_ground,/laser_array/ground_height,50,50,41,0.002690,0.000
2595,1779458614.464921236,2026-05-22T22:03:34.465,point_fc,/height,41,50,41,0.002253,0.000
2596,1779458614.470242977,2026-05-22T22:03:34.470,point_fc,/height,41,50,41,0.007575,0.000
2597,1779458614.475080729,2026-05-22T22:03:34.475,point_fc,/height,41,50,41,0.012413,0.000
2598,1779458614.477618933,2026-05-22T22:03:34.477,array_ground,/laser_array/ground_height,50,50,41,0.002538,0.000
2599,1779458614.480129957,2026-05-22T22:03:34.480,point_fc,/height,41,50,41,0.002511,0.000
2600,1779458614.484887600,2026-05-22T22:03:34.484,point_fc,/height,41,50,41,0.007269,0.000
2601,1779458614.489718676,2026-05-22T22:03:34.489,point_fc,/height,41,50,41,0.012100,0.000
2602,1779458614.493889570,2026-05-22T22:03:34.493,array_ground,/laser_array/ground_height,50,50,41,0.004171,0.000
2603,1779458614.495069265,2026-05-22T22:03:34.495,point_fc,/height,41,50,41,0.001180,0.000
2604,1779458614.499813557,2026-05-22T22:03:34.499,point_fc,/height,41,50,41,0.005924,0.000
2605,1779458614.504782915,2026-05-22T22:03:34.504,point_fc,/height,41,50,41,0.010893,0.000
2606,1779458614.509965420,2026-05-22T22:03:34.510,array_ground,/laser_array/ground_height,51,51,41,0.005183,1.000
2607,1779458614.510428905,2026-05-22T22:03:34.510,point_fc,/height,41,51,41,0.000463,1.000
2608,1779458614.514960289,2026-05-22T22:03:34.515,point_fc,/height,41,51,41,0.004995,1.000
2609,1779458614.519839525,2026-05-22T22:03:34.519,point_fc,/height,41,51,41,0.009874,1.000
2610,1779458614.524879694,2026-05-22T22:03:34.524,point_fc,/height,41,51,41,0.014914,1.000
2611,1779458614.530186176,2026-05-22T22:03:34.530,point_fc,/height,41,51,41,0.020221,1.000
2612,1779458614.535649061,2026-05-22T22:03:34.535,point_fc,/height,41,51,41,0.025684,1.000
2613,1779458614.540825844,2026-05-22T22:03:34.541,point_fc,/height,41,51,41,0.030860,1.000
2614,1779458614.544066191,2026-05-22T22:03:34.544,array_ground,/laser_array/ground_height,51,51,41,0.003240,1.000
2615,1779458614.545696497,2026-05-22T22:03:34.545,point_fc,/height,41,51,41,0.001630,1.000
2616,1779458614.550060987,2026-05-22T22:03:34.550,point_fc,/height,41,51,41,0.005995,1.000
2617,1779458614.554995775,2026-05-22T22:03:34.555,point_fc,/height,42,51,42,0.010930,0.000
2618,1779458614.556439877,2026-05-22T22:03:34.556,array_ground,/laser_array/ground_height,51,51,42,0.001444,0.000
2619,1779458614.559805632,2026-05-22T22:03:34.559,point_fc,/height,42,51,42,0.003366,0.000
2620,1779458614.564518929,2026-05-22T22:03:34.564,point_fc,/height,42,51,42,0.008079,0.000
2621,1779458614.569648027,2026-05-22T22:03:34.569,point_fc,/height,42,51,42,0.013208,0.000
2622,1779458614.571868420,2026-05-22T22:03:34.571,array_ground,/laser_array/ground_height,51,51,42,0.002220,0.000
2623,1779458614.574815989,2026-05-22T22:03:34.574,point_fc,/height,43,51,43,0.002948,-1.000
2624,1779458614.579973459,2026-05-22T22:03:34.580,point_fc,/height,43,51,43,0.008105,-1.000
2625,1779458614.584725618,2026-05-22T22:03:34.584,point_fc,/height,43,51,43,0.012857,-1.000
2626,1779458614.587938786,2026-05-22T22:03:34.588,array_ground,/laser_array/ground_height,51,51,43,0.003213,-1.000
2627,1779458614.589638233,2026-05-22T22:03:34.589,point_fc,/height,43,51,43,0.001699,-1.000
2628,1779458614.595025063,2026-05-22T22:03:34.595,point_fc,/height,43,51,43,0.007086,-1.000
2629,1779458614.600041151,2026-05-22T22:03:34.600,point_fc,/height,43,51,43,0.012102,-1.000
2630,1779458614.603886604,2026-05-22T22:03:34.603,array_ground,/laser_array/ground_height,52,52,43,0.003845,0.000
2631,1779458614.605106354,2026-05-22T22:03:34.605,point_fc,/height,43,52,43,0.001220,0.000
2632,1779458614.610130072,2026-05-22T22:03:34.610,point_fc,/height,43,52,43,0.006243,0.000
2633,1779458614.614821434,2026-05-22T22:03:34.614,point_fc,/height,43,52,43,0.010935,0.000
2634,1779458614.619614124,2026-05-22T22:03:34.619,point_fc,/height,43,52,43,0.015728,0.000
2635,1779458614.620158672,2026-05-22T22:03:34.620,array_ground,/laser_array/ground_height,52,52,43,0.000545,0.000
2636,1779458614.624437332,2026-05-22T22:03:34.624,point_fc,/height,44,52,44,0.004279,-1.000
2637,1779458614.629452705,2026-05-22T22:03:34.629,point_fc,/height,44,52,44,0.009294,-1.000
2638,1779458614.634794950,2026-05-22T22:03:34.634,point_fc,/height,44,52,44,0.014636,-1.000
2639,1779458614.635987997,2026-05-22T22:03:34.636,array_ground,/laser_array/ground_height,52,52,44,0.001193,-1.000
2640,1779458614.639831305,2026-05-22T22:03:34.639,point_fc,/height,44,52,44,0.003843,-1.000
2641,1779458614.644580364,2026-05-22T22:03:34.644,point_fc,/height,44,52,44,0.008592,-1.000
2642,1779458614.649635553,2026-05-22T22:03:34.649,point_fc,/height,44,52,44,0.013648,-1.000
2643,1779458614.651485682,2026-05-22T22:03:34.651,array_ground,/laser_array/ground_height,52,52,44,0.001850,-1.000
2644,1779458614.654561043,2026-05-22T22:03:34.654,point_fc,/height,44,52,44,0.003075,-1.000
2645,1779458614.659516335,2026-05-22T22:03:34.659,point_fc,/height,44,52,44,0.008031,-1.000
2646,1779458614.664778233,2026-05-22T22:03:34.664,point_fc,/height,44,52,44,0.013293,-1.000
2647,1779458614.667711258,2026-05-22T22:03:34.667,array_ground,/laser_array/ground_height,52,52,44,0.002933,-1.000
2648,1779458614.670460463,2026-05-22T22:03:34.670,point_fc,/height,44,52,44,0.002749,-1.000
2649,1779458614.674842596,2026-05-22T22:03:34.674,point_fc,/height,44,52,44,0.007131,-1.000
2650,1779458614.679889202,2026-05-22T22:03:34.680,point_fc,/height,44,52,44,0.012178,-1.000
2651,1779458614.683621168,2026-05-22T22:03:34.683,array_ground,/laser_array/ground_height,53,53,44,0.003732,0.000
2652,1779458614.684821606,2026-05-22T22:03:34.684,point_fc,/height,44,53,44,0.001200,0.000
2653,1779458614.689715385,2026-05-22T22:03:34.689,point_fc,/height,44,53,44,0.006094,0.000
2654,1779458614.694836378,2026-05-22T22:03:34.694,point_fc,/height,44,53,44,0.011215,0.000
2655,1779458614.699290514,2026-05-22T22:03:34.699,array_ground,/laser_array/ground_height,53,53,44,0.004454,0.000
2656,1779458614.699798107,2026-05-22T22:03:34.699,point_fc,/height,44,53,44,0.000508,0.000
2657,1779458614.704531431,2026-05-22T22:03:34.704,point_fc,/height,44,53,44,0.005241,0.000
2658,1779458614.709448099,2026-05-22T22:03:34.709,point_fc,/height,44,53,44,0.010158,0.000
2659,1779458614.714542866,2026-05-22T22:03:34.714,point_fc,/height,44,53,44,0.015252,0.000
2660,1779458614.715211153,2026-05-22T22:03:34.715,array_ground,/laser_array/ground_height,53,53,44,0.000668,0.000
2661,1779458614.719375610,2026-05-22T22:03:34.719,point_fc,/height,44,53,44,0.004164,0.000
2662,1779458614.724411964,2026-05-22T22:03:34.724,point_fc,/height,45,53,45,0.009201,-1.000
2663,1779458614.730072975,2026-05-22T22:03:34.730,point_fc,/height,45,53,45,0.014862,-1.000
2664,1779458614.731768370,2026-05-22T22:03:34.731,array_ground,/laser_array/ground_height,53,53,45,0.001695,-1.000
2665,1779458614.734522581,2026-05-22T22:03:34.734,point_fc,/height,45,53,45,0.002754,-1.000
2666,1779458614.739726782,2026-05-22T22:03:34.739,point_fc,/height,45,53,45,0.007958,-1.000
2667,1779458614.744621754,2026-05-22T22:03:34.744,point_fc,/height,45,53,45,0.012853,-1.000
2668,1779458614.749577045,2026-05-22T22:03:34.749,point_fc,/height,45,53,45,0.017809,-1.000
2669,1779458614.754355192,2026-05-22T22:03:34.754,point_fc,/height,45,53,45,0.022587,-1.000
2670,1779458614.759450674,2026-05-22T22:03:34.759,point_fc,/height,45,53,45,0.027682,-1.000
2671,1779458614.761911869,2026-05-22T22:03:34.761,array_ground,/laser_array/ground_height,53,53,45,0.002461,-1.000
2672,1779458614.764568090,2026-05-22T22:03:34.764,point_fc,/height,45,53,45,0.002656,-1.000
2673,1779458614.769549131,2026-05-22T22:03:34.769,point_fc,/height,45,53,45,0.007637,-1.000
2674,1779458614.774613857,2026-05-22T22:03:34.774,point_fc,/height,45,53,45,0.012702,-1.000
2675,1779458614.777899027,2026-05-22T22:03:34.777,array_ground,/laser_array/ground_height,53,53,45,0.003285,-1.000
2676,1779458614.779692173,2026-05-22T22:03:34.779,point_fc,/height,45,53,45,0.001793,-1.000
2677,1779458614.784665585,2026-05-22T22:03:34.784,point_fc,/height,45,53,45,0.006767,-1.000
2678,1779458614.789570570,2026-05-22T22:03:34.789,point_fc,/height,45,53,45,0.011672,-1.000
2679,1779458614.793828011,2026-05-22T22:03:34.793,array_ground,/laser_array/ground_height,54,54,45,0.004257,0.000
2680,1779458614.794903755,2026-05-22T22:03:34.794,point_fc,/height,45,54,45,0.001076,0.000
2681,1779458614.800093174,2026-05-22T22:03:34.800,point_fc,/height,45,54,45,0.006265,0.000
2682,1779458614.804449081,2026-05-22T22:03:34.804,point_fc,/height,45,54,45,0.010621,0.000
2683,1779458614.809643745,2026-05-22T22:03:34.809,point_fc,/height,45,54,45,0.015816,0.000
2684,1779458614.810313463,2026-05-22T22:03:34.810,array_ground,/laser_array/ground_height,54,54,45,0.000670,0.000
2685,1779458614.814423800,2026-05-22T22:03:34.814,point_fc,/height,45,54,45,0.004110,0.000
2686,1779458614.819371462,2026-05-22T22:03:34.819,point_fc,/height,45,54,45,0.009058,0.000
2687,1779458614.824312210,2026-05-22T22:03:34.824,point_fc,/height,45,54,45,0.013999,0.000
2688,1779458614.825822353,2026-05-22T22:03:34.825,array_ground,/laser_array/ground_height,54,54,45,0.001510,0.000
2689,1779458614.829339981,2026-05-22T22:03:34.829,point_fc,/height,45,54,45,0.003518,0.000
2690,1779458614.834542751,2026-05-22T22:03:34.834,point_fc,/height,45,54,45,0.008720,0.000
2691,1779458614.839609146,2026-05-22T22:03:34.839,point_fc,/height,45,54,45,0.013787,0.000
2692,1779458614.841723919,2026-05-22T22:03:34.841,array_ground,/laser_array/ground_height,54,54,45,0.002115,0.000
2693,1779458614.844502687,2026-05-22T22:03:34.844,point_fc,/height,45,54,45,0.002779,0.000
2694,1779458614.849535465,2026-05-22T22:03:34.849,point_fc,/height,45,54,45,0.007812,0.000
2695,1779458614.854448795,2026-05-22T22:03:34.854,point_fc,/height,45,54,45,0.012725,0.000
2696,1779458614.858037710,2026-05-22T22:03:34.858,array_ground,/laser_array/ground_height,55,55,45,0.003589,1.000
2697,1779458614.859367132,2026-05-22T22:03:34.859,point_fc,/height,45,55,45,0.001329,1.000
2698,1779458614.864755392,2026-05-22T22:03:34.864,point_fc,/height,45,55,45,0.006718,1.000
2699,1779458614.869881868,2026-05-22T22:03:34.870,point_fc,/height,45,55,45,0.011844,1.000
2700,1779458614.874622822,2026-05-22T22:03:34.874,array_ground,/laser_array/ground_height,55,55,45,0.004741,1.000
2701,1779458614.876945734,2026-05-22T22:03:34.877,point_fc,/height,46,55,46,0.002323,0.000
2702,1779458614.879421473,2026-05-22T22:03:34.879,point_fc,/height,46,55,46,0.004799,0.000
2703,1779458614.884361506,2026-05-22T22:03:34.884,point_fc,/height,46,55,46,0.009739,0.000
2704,1779458614.889639139,2026-05-22T22:03:34.889,array_ground,/laser_array/ground_height,55,55,46,0.005278,0.000
2705,1779458614.890142918,2026-05-22T22:03:34.890,point_fc,/height,46,55,46,0.000504,0.000
2706,1779458614.894325733,2026-05-22T22:03:34.894,point_fc,/height,46,55,46,0.004687,0.000
2707,1779458614.899423838,2026-05-22T22:03:34.899,point_fc,/height,46,55,46,0.009785,0.000
2708,1779458614.904760361,2026-05-22T22:03:34.904,point_fc,/height,46,55,46,0.015121,0.000
2709,1779458614.906283855,2026-05-22T22:03:34.906,array_ground,/laser_array/ground_height,55,55,46,0.001523,0.000
2710,1779458614.909366131,2026-05-22T22:03:34.909,point_fc,/height,46,55,46,0.003082,0.000
2711,1779458614.914494514,2026-05-22T22:03:34.914,point_fc,/height,46,55,46,0.008211,0.000
2712,1779458614.919492722,2026-05-22T22:03:34.919,point_fc,/height,46,55,46,0.013209,0.000
2713,1779458614.921509981,2026-05-22T22:03:34.921,array_ground,/laser_array/ground_height,55,55,46,0.002017,0.000
2714,1779458614.924446821,2026-05-22T22:03:34.924,point_fc,/height,48,55,48,0.002937,-2.000
2715,1779458614.929736137,2026-05-22T22:03:34.929,point_fc,/height,48,55,48,0.008226,-2.000
2716,1779458614.934471846,2026-05-22T22:03:34.934,point_fc,/height,48,55,48,0.012962,-2.000
2717,1779458614.937419415,2026-05-22T22:03:34.937,array_ground,/laser_array/ground_height,56,56,48,0.002948,-1.000
2718,1779458614.939553022,2026-05-22T22:03:34.939,point_fc,/height,48,56,48,0.002134,-1.000
2719,1779458614.944803953,2026-05-22T22:03:34.944,point_fc,/height,48,56,48,0.007385,-1.000
2720,1779458614.949779034,2026-05-22T22:03:34.949,point_fc,/height,48,56,48,0.012360,-1.000
2721,1779458614.953539371,2026-05-22T22:03:34.953,array_ground,/laser_array/ground_height,56,56,48,0.003760,-1.000
2722,1779458614.954679012,2026-05-22T22:03:34.954,point_fc,/height,48,56,48,0.001140,-1.000
2723,1779458614.959538221,2026-05-22T22:03:34.959,point_fc,/height,48,56,48,0.005999,-1.000
2724,1779458614.964200258,2026-05-22T22:03:34.964,point_fc,/height,48,56,48,0.010661,-1.000
2725,1779458614.969062090,2026-05-22T22:03:34.969,point_fc,/height,48,56,48,0.015523,-1.000
2726,1779458614.974441051,2026-05-22T22:03:34.974,point_fc,/height,48,56,48,0.020902,-1.000
2727,1779458614.979383469,2026-05-22T22:03:34.979,point_fc,/height,48,56,48,0.025844,-1.000
2728,1779458614.984365463,2026-05-22T22:03:34.984,array_ground,/laser_array/ground_height,56,56,48,0.004982,-1.000
2729,1779458614.986038208,2026-05-22T22:03:34.986,point_fc,/height,47,56,47,0.001673,0.000
2730,1779458614.989507914,2026-05-22T22:03:34.989,point_fc,/height,47,56,47,0.005142,0.000
2731,1779458614.994681358,2026-05-22T22:03:34.994,point_fc,/height,47,56,47,0.010316,0.000
2732,1779458614.999753714,2026-05-22T22:03:34.999,point_fc,/height,47,56,47,0.015388,0.000
2733,1779458615.001004457,2026-05-22T22:03:35.001,array_ground,/laser_array/ground_height,56,56,47,0.001251,0.000
2734,1779458615.004382610,2026-05-22T22:03:35.004,point_fc,/height,47,56,47,0.003378,0.000
2735,1779458615.009261131,2026-05-22T22:03:35.009,point_fc,/height,47,56,47,0.008257,0.000
2736,1779458615.014177084,2026-05-22T22:03:35.014,point_fc,/height,47,56,47,0.013173,0.000
2737,1779458615.015763760,2026-05-22T22:03:35.015,array_ground,/laser_array/ground_height,56,56,47,0.001587,0.000
2738,1779458615.018958330,2026-05-22T22:03:35.018,point_fc,/height,47,56,47,0.003195,0.000
2739,1779458615.024062634,2026-05-22T22:03:35.024,point_fc,/height,47,56,47,0.008299,0.000
2740,1779458615.028940916,2026-05-22T22:03:35.028,point_fc,/height,47,56,47,0.013177,0.000
2741,1779458615.031582832,2026-05-22T22:03:35.031,array_ground,/laser_array/ground_height,57,57,47,0.002642,1.000
2742,1779458615.034142494,2026-05-22T22:03:35.034,point_fc,/height,47,57,47,0.002560,1.000
