t_rel_s,ts_ns,value
49.532,1779427925363818214,26
49.536,1779427925368469074,26
49.541,1779427925373412763,26
49.546,1779427925378522408,26
49.551,1779427925383671136,26
49.556,1779427925388600242,26
49.561,1779427925393584764,26
49.566,1779427925398484995,26
49.571,1779427925403572766,26
49.576,1779427925408453455,26
49.581,1779427925413500101,26
49.587,1779427925418891952,26
49.591,1779427925423573727,26
49.596,1779427925428554249,26
49.601,1779427925433483355,26
49.606,1779427925438399044,26
49.611,1779427925443499648,26
49.616,1779427925448500503,26
49.621,1779427925453490858,26
49.626,1779427925458548587,26
49.631,1779427925463597567,26
49.636,1779427925468412049,26
49.641,1779427925473484070,26
49.646,1779427925478522549,26
49.651,1779427925483422781,26
49.656,1779427925488711215,26
49.661,1779427925493424491,26
49.666,1779427925498396471,26
49.671,1779427925503401118,26
49.676,1779427925508337807,26
49.681,1779427925513314454,26
49.686,1779427925518224893,26
49.691,1779427925523466078,26
49.696,1779427925528507766,26
49.701,1779427925533438330,26
49.706,1779427925538501893,26
49.711,1779427925543496331,26
49.716,1779427925548539769,26
49.721,1779427925553437959,26
49.726,1779427925558527479,26
49.731,1779427925563450460,26
49.736,1779427925568351566,26
49.741,1779427925573228173,26
49.746,1779427925578226695,26
49.751,1779427925583556254,26
49.756,1779427925588377736,26
49.761,1779427925593312675,26
49.766,1779427925598307989,26
49.771,1779427925603391384,26
49.776,1779427925608246116,26
49.781,1779427925613444719,26
49.787,1779427925618792361,26
49.792,1779427925623969672,26
49.796,1779427925628351910,26
49.801,1779427925633107184,26
49.806,1779427925638272829,26
49.811,1779427925643271351,26
49.816,1779427925648464995,26
49.821,1779427925653388559,26
49.826,1779427925658274207,26
49.831,1779427925663477477,26
49.836,1779427925668671996,26
49.841,1779427925673374479,26
49.846,1779427925678257211,26
49.851,1779427925683453772,26
49.856,1779427925688271462,26
49.861,1779427925693322483,26
49.866,1779427925698346380,26
49.871,1779427925703096696,26
49.876,1779427925708140134,26
49.881,1779427925713286529,26
49.886,1779427925718311592,26
49.891,1779427925723306030,26
49.896,1779427925728288802,26
49.901,1779427925733191367,26
49.906,1779427925738114931,26
49.911,1779427925743037329,26
49.916,1779427925748057725,26
49.921,1779427925753216078,26
49.926,1779427925758183392,26
49.931,1779427925763342620,26
49.936,1779427925768563972,26
49.941,1779427925773117708,26
49.946,1779427925778209270,26
49.951,1779427925783037460,26
49.956,1779427925788117939,26
49.961,1779427925793117919,26
49.966,1779427925798104191,26
49.971,1779427925803292002,26
49.976,1779427925808383273,26
49.981,1779427925813159547,26
49.986,1779427925818483565,26
49.991,1779427925823082508,26
49.996,1779427925828179320,26
50.001,1779427925833053010,26
50.006,1779427925838039865,26
50.011,1779427925843051512,26
50.016,1779427925848088825,26
50.021,1779427925853137512,26
50.026,1779427925858138367,26
50.031,1779427925863148264,26
50.036,1779427925868088161,26
50.041,1779427925872927727,26
50.046,1779427925878081705,26
50.051,1779427925883238599,26
50.056,1779427925888326953,26
50.061,1779427925892960313,26
50.066,1779427925898095041,26
50.071,1779427925903084521,26
50.076,1779427925908064668,26
50.081,1779427925913064065,26
50.086,1779427925918108378,26
50.091,1779427925923034858,26
50.096,1779427925928050005,26
50.101,1779427925933001277,26
50.106,1779427925937870592,26
50.111,1779427925942860072,26
50.116,1779427925948134507,26
50.121,1779427925953128362,26
50.126,1779427925958004969,26
50.131,1779427925963121322,26
50.136,1779427925968098844,26
50.141,1779427925972934910,26
50.146,1779427925978057972,26
50.151,1779427925983062326,26
50.156,1779427925988001057,26
50.161,1779427925993002496,26
50.166,1779427925997959018,26
50.171,1779427926002843499,26
50.176,1779427926008051435,26
50.180,1779427926012754210,26
50.186,1779427926018173602,26
50.191,1779427926022951918,26
50.196,1779427926027986897,26
50.201,1779427926032775713,26
50.206,1779427926037981899,26
50.211,1779427926042862589,26
50.216,1779427926047871902,26
50.221,1779427926052807425,26
50.226,1779427926057956736,26
50.231,1779427926063052965,26
50.236,1779427926068088528,26
50.241,1779427926072868302,26
50.246,1779427926077961323,26
50.251,1779427926082847846,26
50.256,1779427926088051698,26
50.261,1779427926092852181,26
50.266,1779427926097832328,26
50.271,1779427926102828224,26
50.276,1779427926107960036,26
50.281,1779427926112886517,26
50.286,1779427926117936371,26
50.291,1779427926123053308,26
50.296,1779427926127782041,26
50.301,1779427926132811188,26
50.306,1779427926137861917,26
50.311,1779427926142815231,26
50.316,1779427926147855752,26
50.321,1779427926152839691,26
50.326,1779427926157766463,26
50.331,1779427926162883692,26
50.336,1779427926167883089,26
50.341,1779427926172786820,26
50.346,1779427926177763175,26
50.351,1779427926182849487,26
50.356,1779427926187849467,26
50.361,1779427926192801615,26
50.366,1779427926197795761,26
50.371,1779427926202904823,26
50.376,1779427926207782013,26
50.380,1779427926212682536,26
50.386,1779427926218028428,26
50.390,1779427926222730329,26
50.396,1779427926227898307,26
50.401,1779427926233003869,26
50.405,1779427926237672811,26
50.410,1779427926242753873,26
50.416,1779427926247765812,26
50.420,1779427926252722625,26
50.425,1779427926257717647,26
50.431,1779427926262763418,26
50.436,1779427926267839814,26
50.441,1779427926272773003,26
50.445,1779427926277712609,26
50.450,1779427926282679631,26
50.455,1779427926287646070,26
50.460,1779427926292709049,26
50.465,1779427926297689196,26
50.470,1779427926302665551,26
50.476,1779427926307770821,26
50.480,1779427926312731719,26
50.485,1779427926317629325,26
50.491,1779427926322781845,26
50.495,1779427926327744492,26
50.500,1779427926332478475,26
50.505,1779427926337758743,26
50.510,1779427926342614058,26
50.515,1779427926347540248,26
50.520,1779427926352617810,26
50.525,1779427926357581332,26
50.530,1779427926362687186,26
50.535,1779427926367705541,26
50.540,1779427926372604897,26
50.545,1779427926377573669,26
50.550,1779427926382748355,26
50.555,1779427926387625253,26
50.560,1779427926392596650,26
50.565,1779427926397605672,26
50.571,1779427926402796691,26
50.575,1779427926407579965,26
50.580,1779427926412602404,26
50.585,1779427926417679966,26
50.590,1779427926422649905,26
50.595,1779427926427507261,26
50.600,1779427926432648698,26
50.605,1779427926437742885,26
50.610,1779427926442699991,26
50.615,1779427926447537223,26
50.620,1779427926452477995,26
50.626,1779427926457890678,26
50.630,1779427926462650911,26
50.635,1779427926467698432,26
50.640,1779427926472621705,26
50.645,1779427926477609435,26
50.650,1779427926482628956,26
50.656,1779427926487765435,26
50.660,1779427926492505835,26
50.665,1779427926497427941,26
50.670,1779427926502637918,26
50.675,1779427926507519483,26
50.680,1779427926512646920,26
50.685,1779427926517592650,26
50.690,1779427926522580964,26
50.695,1779427926527482653,26
50.700,1779427926532517341,26
50.705,1779427926537577404,26
50.710,1779427926542552301,26
50.715,1779427926547467698,26
50.720,1779427926552731925,26
50.725,1779427926557742113,26
50.730,1779427926562644386,26
50.735,1779427926567715240,26
50.740,1779427926572364641,25
50.745,1779427926577458537,25
50.750,1779427926582551557,25
50.755,1779427926587561746,25
50.760,1779427926592326062,25
50.765,1779427926597392249,25
50.770,1779427926602529603,25
50.775,1779427926607507708,25
50.780,1779427926612393064,25
50.785,1779427926617616458,25
50.790,1779427926622696646,26
50.795,1779427926627396504,26
50.800,1779427926632253861,26
50.805,1779427926637320632,26
50.810,1779427926642507860,26
50.815,1779427926647343342,26
50.820,1779427926652237156,26
50.825,1779427926657466383,26
50.830,1779427926662376531,26
50.835,1779427926667237388,26
50.840,1779427926672245826,26
50.845,1779427926677365096,26
50.850,1779427926682356910,26
50.855,1779427926687444389,26
50.863,1779427926695066128,26
50.865,1779427926697413141,26
50.870,1779427926702437912,26
50.875,1779427926707301394,26
50.880,1779427926712101584,26
50.885,1779427926717307187,26
50.890,1779427926722532914,26
50.895,1779427926727359355,26
50.900,1779427926732316168,26
50.905,1779427926737561437,26
50.910,1779427926742313212,26
50.915,1779427926747229193,26
50.920,1779427926752300047,26
50.925,1779427926757519066,26
50.930,1779427926762566295,26
50.935,1779427926767413152,26
50.940,1779427926772075386,26
50.945,1779427926777374904,26
50.950,1779427926782313343,26
50.955,1779427926787422114,26
50.960,1779427926792165139,26
50.965,1779427926797182035,26
50.970,1779427926802193973,26
50.975,1779427926807376243,26
50.980,1779427926812144934,26
50.985,1779427926817258662,26
50.990,1779427926822295975,26
50.995,1779427926827162665,26
51.000,1779427926832142812,26
51.005,1779427926837238749,26
51.010,1779427926842205188,26
51.015,1779427926847277209,26
51.020,1779427926851945568,26
51.025,1779427926857218836,26
51.030,1779427926862385064,26
51.035,1779427926867226380,26
51.040,1779427926872206235,26
51.045,1779427926877199215,26
51.050,1779427926882148445,26
51.055,1779427926887257216,26
51.060,1779427926892264487,26
51.065,1779427926897162677,26
51.070,1779427926902064658,26
51.075,1779427926907079221,26
51.080,1779427926912450488,26
51.085,1779427926917135764,26
51.090,1779427926922229076,26
51.095,1779427926927232848,26
51.100,1779427926932183828,26
51.105,1779427926937346556,26
51.110,1779427926942388827,26
51.115,1779427926947068270,26
51.120,1779427926952429620,26
51.125,1779427926957404226,26
51.130,1779427926962175542,26
51.135,1779427926967149272,26
51.140,1779427926971964046,26
51.145,1779427926976963151,26
51.150,1779427926982107796,26
51.155,1779427926987124692,26
51.160,1779427926992183297,26
51.165,1779427926997099278,26
51.170,1779427927002347171,26
51.175,1779427927007170403,26
51.180,1779427927012125759,26
51.185,1779427927017107948,25
51.190,1779427927022322300,25
51.195,1779427927026996784,25
51.200,1779427927032221344,25
51.205,1779427927036990327,25
51.210,1779427927042009557,25
51.215,1779427927047051245,25
51.220,1779427927051882644,25
51.225,1779427927057183037,25
51.230,1779427927062024352,25
51.235,1779427927066967458,26
51.240,1779427927071944980,26
51.245,1779427927076881669,26
51.250,1779427927081907607,26
51.255,1779427927087147042,26
51.260,1779427927092261062,26
51.265,1779427927097037628,26
51.270,1779427927102050733,26
51.275,1779427927106946589,26
51.280,1779427927112027652,26
51.285,1779427927116948591,26
51.290,1779427927122280484,26
51.295,1779427927127044508,26
51.300,1779427927132096696,26
51.305,1779427927136962803,26
51.310,1779427927142336695,26
51.315,1779427927146952263,26
51.320,1779427927152261406,26
51.325,1779427927157129846,26
51.330,1779427927162142075,26
51.335,1779427927167491759,26
51.340,1779427927171905205,26
51.345,1779427927176773353,26
51.350,1779427927181921790,26
51.355,1779427927186798396,26
51.360,1779427927191851167,26
51.365,1779427927196817606,26
51.370,1779427927201906543,25
51.375,1779427927206818733,25
51.380,1779427927211833587,25
51.384,1779427927216675194,26
51.390,1779427927221924255,26
51.394,1779427927226753320,26
51.400,1779427927231832049,26
51.405,1779427927236803154,26
51.410,1779427927241837259,26
51.414,1779427927246742740,26
51.420,1779427927251800470,26
51.425,1779427927256986531,26
51.430,1779427927261932845,26
51.435,1779427927266844451,26
51.439,1779427927271747890,26
51.445,1779427927276987909,25
51.450,1779427927282397967,25
51.455,1779427927286923411,25
51.460,1779427927292094598,25
51.465,1779427927296940871,25
51.470,1779427927302008517,25
51.474,1779427927306639251,25
51.479,1779427927311672189,25
51.484,1779427927316729919,25
51.490,1779427927322025645,25
51.494,1779427927326690796,25
51.499,1779427927331689901,25
51.504,1779427927336685798,25
51.509,1779427927341739152,25
51.514,1779427927346691591,25
51.519,1779427927351670571,25
51.524,1779427927356701176,25
51.529,1779427927361627365,25
51.535,1779427927366901217,25
51.540,1779427927371856864,25
51.544,1779427927376761178,25
51.549,1779427927381673076,25
51.554,1779427927386751513,25
51.559,1779427927391724369,25
51.564,1779427927396671558,25
51.569,1779427927401750287,25
51.575,1779427927406766891,25
51.580,1779427927412036077,25
51.585,1779427927416784643,25
51.590,1779427927421848205,25
51.594,1779427927426623022,25
51.599,1779427927431609002,25
51.604,1779427927436720105,25
51.610,1779427927441813709,25
51.614,1779427927446620025,25
51.619,1779427927451571589,25
51.625,1779427927456839316,25
51.630,1779427927461786213,25
51.634,1779427927466724360,25
51.639,1779427927471736299,25
51.644,1779427927476666571,25
51.649,1779427927481445470,25
51.654,1779427927486599740,25
51.660,1779427927491880592,25
51.664,1779427927496649575,25
51.669,1779427927501706429,25
51.674,1779427927506532869,25
51.679,1779427927511456434,25
51.684,1779427927516671953,25
51.689,1779427927521560226,25
51.695,1779427927526774870,25
51.699,1779427927531437979,25
51.704,1779427927536741872,25
51.709,1779427927541512021,25
51.714,1779427927546505001,25
51.720,1779427927552120974,25
51.724,1779427927556642918,25
51.729,1779427927561684606,25
51.734,1779427927566737085,25
51.739,1779427927571680191,25
51.744,1779427927576554756,25
51.749,1779427927581380904,25
51.754,1779427927586616257,25
51.759,1779427927591610987,25
51.764,1779427927596410886,25
51.769,1779427927601358075,25
51.774,1779427927606507095,25
51.779,1779427927611274036,25
51.784,1779427927616313974,25
51.790,1779427927621794323,25
51.794,1779427927626688721,25
51.799,1779427927631494161,25
51.804,1779427927636564724,25
51.809,1779427927641296082,25
51.814,1779427927646451227,25
51.819,1779427927651455582,25
51.824,1779427927656385563,25
51.829,1779427927661301835,25
51.834,1779427927666519396,25
51.839,1779427927671352545,25
51.844,1779427927676351941,25
51.849,1779427927681503878,25
51.855,1779427927686839562,25
51.859,1779427927691391839,25
51.864,1779427927696653441,25
51.869,1779427927701408424,25
51.874,1779427927706413946,25
51.879,1779427927711324968,25
51.884,1779427927716573737,25
51.889,1779427927721294887,25
51.894,1779427927726541031,25
51.899,1779427927731469262,25
51.904,1779427927736423451,25
51.909,1779427927741271766,25
51.914,1779427927746502451,25
51.920,1779427927751925926,25
51.924,1779427927756563952,25
51.929,1779427927761437350,25
51.934,1779427927766644119,25
51.939,1779427927771508768,25
51.944,1779427927776325875,25
51.949,1779427927781224065,25
51.954,1779427927786357043,25
51.959,1779427927791387356,25
51.964,1779427927796436335,25
51.969,1779427927801273276,25
51.974,1779427927806431337,25
51.979,1779427927811350235,25
51.984,1779427927816566629,25
51.989,1779427927821388403,25
51.994,1779427927826455465,25
51.999,1779427927831362113,25
52.004,1779427927836573257,25
52.009,1779427927841353031,25
52.014,1779427927846194055,25
52.019,1779427927851079703,25
52.024,1779427927856481886,25
52.029,1779427927861268952,25
52.034,1779427927866438097,25
52.039,1779427927871223705,25
52.044,1779427927876207351,25
52.049,1779427927881207623,25
52.054,1779427927886467183,25
52.059,1779427927891328915,25
52.064,1779427927896497476,25
52.069,1779427927901338500,25
52.074,1779427927906261189,25
52.079,1779427927911130504,25
52.084,1779427927916381314,25
52.089,1779427927921313920,25
52.094,1779427927926093986,25
52.099,1779427927931047300,25
52.104,1779427927936240944,25
52.109,1779427927941206216,25
52.114,1779427927946450902,25
52.120,1779427927952222331,25
52.124,1779427927956392529,25
52.129,1779427927961226844,25
52.134,1779427927966445572,25
52.139,1779427927971325678,25
52.144,1779427927976172827,25
52.149,1779427927981268764,25
52.154,1779427927986199620,25
52.159,1779427927991065435,25
52.164,1779427927996019332,25
52.169,1779427928001256726,25
52.174,1779427928006191957,25
52.179,1779427928011356435,25
52.184,1779427928016483871,25
52.189,1779427928021299520,25
52.194,1779427928026270917,25
52.199,1779427928031460770,25
52.204,1779427928036654414,25
52.209,1779427928041740435,25
52.214,1779427928046164964,25
52.219,1779427928050894280,25
52.224,1779427928056103091,25
52.229,1779427928061325610,25
52.234,1779427928066286215,25
52.239,1779427928071348320,25
52.244,1779427928076267509,25
52.249,1779427928080985742,25
52.254,1779427928086345051,25
52.259,1779427928091234199,25
52.264,1779427928096135597,25
52.269,1779427928101247284,25
52.274,1779427928106230056,25
52.279,1779427928111143412,25
52.284,1779427928115908895,25
52.289,1779427928121000457,25
52.294,1779427928126337016,25
52.299,1779427928131209540,25
52.304,1779427928136312768,25
52.309,1779427928141298748,25
52.314,1779427928146121689,25
52.319,1779427928151541664,25
52.324,1779427928156225773,25
52.329,1779427928160975797,25
52.334,1779427928166311190,24
52.339,1779427928171040507,24
52.344,1779427928176021820,24
52.349,1779427928180984759,24
52.354,1779427928186164112,24
52.359,1779427928191138425,24
52.364,1779427928196093198,24
52.369,1779427928200923138,24
52.374,1779427928205776995,24
52.379,1779427928210982597,24
52.384,1779427928216080868,24
52.389,1779427928221132764,24
52.394,1779427928225834372,24
52.399,1779427928230931768,24
52.404,1779427928236457908,24
52.409,1779427928241179642,24
52.414,1779427928245997040,24
52.419,1779427928251087144,24
52.424,1779427928256065833,24
52.429,1779427928260861065,24
52.434,1779427928266006002,24
52.439,1779427928270995774,24
52.444,1779427928275990796,24
52.449,1779427928281030150,24
52.454,1779427928286145629,24
52.459,1779427928290986361,24
52.464,1779427928296005590,24
52.469,1779427928301018403,24
52.474,1779427928305895593,24
52.479,1779427928310841032,24
52.484,1779427928315962927,24
52.489,1779427928320976032,24
52.494,1779427928326275550,24
52.499,1779427928330998159,24
52.504,1779427928336013889,24
52.509,1779427928340923453,24
52.514,1779427928345901558,24
52.518,1779427928350716624,24
52.523,1779427928355762687,24
52.529,1779427928360785708,24
52.534,1779427928365855687,24
52.538,1779427928370733169,24
52.543,1779427928375640400,24
52.548,1779427928380655546,24
52.553,1779427928385735442,24
52.558,1779427928390625173,24
52.564,1779427928395819401,24
52.568,1779427928400737424,24
52.574,1779427928406112191,24
52.578,1779427928410690134,24
52.584,1779427928415853445,24
52.589,1779427928420884925,24
52.594,1779427928425848155,24
52.598,1779427928430681596,24
52.604,1779427928435808741,24
52.608,1779427928440525516,24
52.613,1779427928445619120,24
52.618,1779427928450521685,24
52.623,1779427928455699579,24
52.628,1779427928460534186,24
52.634,1779427928465780330,24
52.638,1779427928470622228,24
52.643,1779427928475597709,24
52.648,1779427928480617522,24
52.654,1779427928485925498,24
52.658,1779427928490600274,24
52.664,1779427928495859250,24
52.669,1779427928501273100,24
52.674,1779427928505972084,24
52.678,1779427928510556444,24
52.684,1779427928515806379,24
52.688,1779427928520607153,24
52.693,1779427928525751215,24
52.698,1779427928530682946,24
52.703,1779427928535709467,24
52.708,1779427928540464158,24
52.714,1779427928545801884,24
52.718,1779427928550591867,24
52.723,1779427928555719595,24
52.729,1779427928560996364,24
52.734,1779427928565949386,24
52.738,1779427928570623578,24
52.743,1779427928575589725,24
52.748,1779427928580506873,24
52.754,1779427928585821557,24
52.758,1779427928590511791,24
52.763,1779427928595662269,24
52.768,1779427928600536543,24
52.773,1779427928605613813,24
52.778,1779427928610575585,24
52.783,1779427928615555732,24
52.789,1779427928620936333,24
52.793,1779427928625755773,24
52.798,1779427928630637046,24
52.803,1779427928635614277,24
52.808,1779427928640403968,24
52.813,1779427928645693861,24
52.818,1779427928650468385,24
52.823,1779427928655450865,24
52.828,1779427928660489636,24
52.833,1779427928665631365,24
52.838,1779427928670458680,24
52.843,1779427928675550242,24
52.848,1779427928680459515,24
52.854,1779427928686042821,24
52.858,1779427928690421267,24
52.863,1779427928695629203,24
52.868,1779427928700497060,24
52.873,1779427928705515123,24
52.878,1779427928710461728,24
52.883,1779427928715687747,24
52.888,1779427928720519438,24
52.893,1779427928725669041,24
52.898,1779427928730491106,24
52.903,1779427928735748917,24
52.908,1779427928740652356,24
52.913,1779427928745737210,24
52.918,1779427928750540609,24
52.923,1779427928755697504,24
52.928,1779427928760478445,24
52.933,1779427928765636215,24
52.938,1779427928770540529,24
52.943,1779427928775475760,24
52.948,1779427928780414782,24
52.953,1779427928785444220,24
52.958,1779427928790264827,24
52.963,1779427928795508638,24
52.968,1779427928800592908,24
52.973,1779427928805333600,24
52.978,1779427928810331247,24
52.983,1779427928815210478,24
52.988,1779427928820418414,24
52.993,1779427928825320978,24
52.998,1779427928830262042,24
53.003,1779427928835236064,24
53.008,1779427928840193753,24
53.013,1779427928845282982,24
53.018,1779427928850182922,24
53.023,1779427928855379191,24
53.028,1779427928860268922,24
53.033,1779427928865387026,24
53.038,1779427928870130634,24
53.043,1779427928875123031,24
53.048,1779427928880203801,24
53.053,1779427928885663151,24
53.058,1779427928890379051,24
53.063,1779427928895678861,24
53.068,1779427928900641216,24
53.073,1779427928905628363,24
53.078,1779427928910191140,24
53.083,1779427928915173328,24
53.088,1779427928920071518,24
53.093,1779427928925331662,24
53.098,1779427928930310058,24
53.103,1779427928935175290,24
53.108,1779427928940231561,24
53.113,1779427928945557620,24
53.118,1779427928950198855,24
53.123,1779427928955566330,24
53.128,1779427928960449645,24
53.133,1779427928965530124,24
53.138,1779427928970295315,24
53.143,1779427928975107756,24
53.148,1779427928980049987,24
53.153,1779427928985173923,24
53.158,1779427928990037988,24
53.163,1779427928995074135,24
53.168,1779427929000191947,24
53.173,1779427929005315008,24
53.178,1779427929010137657,24
53.183,1779427929015117512,24
53.188,1779427929020283449,24
53.193,1779427929025281387,24
53.198,1779427929030090036,24
53.203,1779427929035086224,24
53.208,1779427929040153870,24
53.213,1779427929045167850,24
53.218,1779427929050143914,24
53.223,1779427929055058436,24
53.228,1779427929060142415,24
53.233,1779427929065392934,24
53.238,1779427929070338081,24
53.243,1779427929075042607,24
53.248,1779427929080265126,24
53.253,1779427929085656517,24
53.258,1779427929090090379,24
53.263,1779427929095115734,24
53.268,1779427929100306462,24
53.273,1779427929105336191,24
53.278,1779427929110331213,24
53.283,1779427929115012114,24
53.288,1779427929120350715,24
53.293,1779427929125234613,24
53.298,1779427929130042678,24
53.303,1779427929135152615,24
53.308,1779427929140140345,24
53.313,1779427929145389697,24
53.318,1779427929150242679,24
53.323,1779427929155041703,24
53.328,1779427929160255764,24
53.333,1779427929165156287,24
53.338,1779427929170123601,24
53.343,1779427929175199996,24
53.348,1779427929180166143,24
53.353,1779427929185312247,24
53.358,1779427929190190020,24
53.363,1779427929194946753,24
53.368,1779427929200035982,24
53.373,1779427929204944088,24
53.378,1779427929210000359,24
53.383,1779427929214919548,24
53.388,1779427929219903778,24
53.393,1779427929224986007,24
53.398,1779427929229883614,24
53.403,1779427929234878635,24
53.408,1779427929240117487,24
53.413,1779427929245008969,24
53.418,1779427929249786410,24
53.423,1779427929254880305,24
53.428,1779427929259960784,24
53.433,1779427929265171345,24
53.438,1779427929270066910,24
53.443,1779427929275194346,24
53.448,1779427929280136577,24
53.453,1779427929285241847,24
53.458,1779427929290050205,24
53.463,1779427929295016060,24
53.468,1779427929299946624,24
53.473,1779427929304947188,24
53.478,1779427929309810378,24
53.483,1779427929315011314,24
53.488,1779427929320000210,24
53.493,1779427929325072523,24
53.498,1779427929329893422,24
53.503,1779427929334818444,24
53.508,1779427929339893673,24
53.513,1779427929344934778,24
53.518,1779427929349954883,24
53.523,1779427929354950488,24
53.528,1779427929359827386,24
53.533,1779427929364944906,24
53.538,1779427929369976677,24
53.543,1779427929374817701,24
53.548,1779427929379863472,24
53.553,1779427929385053908,24
53.558,1779427929389783516,24
53.563,1779427929394855245,24
53.568,1779427929399786101,24
53.573,1779427929404914121,24
53.578,1779427929409985559,24
53.583,1779427929414831832,24
53.588,1779427929420005060,24
53.593,1779427929425075331,24
53.598,1779427929429968271,24
53.603,1779427929434863835,24
53.607,1779427929439717984,24
53.613,1779427929444936711,24
53.618,1779427929450120439,24
53.623,1779427929455063545,24
53.628,1779427929459961442,24
53.633,1779427929465106754,24
53.638,1779427929469778821,24
53.642,1779427929474750510,24
53.648,1779427929479810281,24
53.653,1779427929485045925,24
53.658,1779427929489859532,24
53.663,1779427929494816346,24
53.668,1779427929499924533,24
53.673,1779427929504829722,24
53.678,1779427929509807536,24
53.683,1779427929514829099,24
53.687,1779427929519620832,24
53.692,1779427929524712977,24
53.697,1779427929529703041,24
53.702,1779427929534719937,24
53.708,1779427929539887915,24
53.712,1779427929544727772,24
53.717,1779427929549627711,24
53.722,1779427929554735898,24
53.727,1779427929559714879,24
53.732,1779427929564726234,24
53.738,1779427929569815171,24
53.742,1779427929574619153,24
53.747,1779427929579710715,24
53.752,1779427929584736653,24
53.758,1779427929589852424,24
53.762,1779427929594674198,24
53.768,1779427929599825259,24
53.773,1779427929604765156,24
53.778,1779427929609789053,24
53.782,1779427929614636201,24
53.787,1779427929619750513,24
53.792,1779427929624735327,24
53.798,1779427929629964846,24
53.802,1779427929634720995,24
53.807,1779427929639724184,24
53.812,1779427929644741372,24
53.817,1779427929649732893,24
53.822,1779427929654603958,24
53.827,1779427929659605397,24
53.832,1779427929664590210,24
53.837,1779427929669726397,24
53.842,1779427929674489546,24
53.847,1779427929679502651,24
53.853,1779427929685156540,24
53.857,1779427929689636485,24
53.862,1779427929694642298,24
53.867,1779427929699621278,24
53.872,1779427929704407761,24
53.877,1779427929709380324,24
53.882,1779427929714375346,24
53.887,1779427929719418784,24
53.892,1779427929724632845,24
53.897,1779427929729682116,24
53.902,1779427929734545014,24
53.907,1779427929739482286,24
53.912,1779427929744657264,24
53.917,1779427929749658119,24
53.922,1779427929754669183,24
53.927,1779427929759709120,24
53.932,1779427929764569685,24
53.937,1779427929769464958,24
53.942,1779427929774315315,24
53.947,1779427929779375669,24
53.952,1779427929784296900,24
53.957,1779427929789529919,24
53.962,1779427929794433650,24
53.967,1779427929799433047,24
53.972,1779427929804463652,24
53.977,1779427929809548214,23
53.982,1779427929814529819,23
53.987,1779427929819665714,23
53.992,1779427929824475238,23
53.997,1779427929829564759,23
54.002,1779427929834513114,23
54.007,1779427929839432304,23
54.012,1779427929844320868,23
54.017,1779427929849321432,23
54.022,1779427929854287579,23
54.027,1779427929859397224,23
54.032,1779427929864306789,23
54.037,1779427929869412934,23
54.042,1779427929874338248,23
54.047,1779427929879486393,23
54.053,1779427929885620942,23
54.057,1779427929889498603,23
54.062,1779427929894341085,23
54.067,1779427929899466480,23
54.072,1779427929904412211,23
54.077,1779427929909698312,23
54.082,1779427929914379504,23
54.087,1779427929919452400,23
54.092,1779427929924331632,23
54.097,1779427929929511568,23
54.102,1779427929934278509,23
54.107,1779427929939313488,23
54.112,1779427929944258636,23
54.117,1779427929949352531,23
54.122,1779427929954350761,23
54.127,1779427929959313992,23
54.132,1779427929964479053,23
54.137,1779427929969525699,23
54.142,1779427929974241891,23
54.147,1779427929979225246,23
54.152,1779427929984307183,23
54.157,1779427929989330788,23
54.162,1779427929994230436,23
54.167,1779427929999317915,23
54.172,1779427930004220188,23
54.177,1779427930009190127,23
54.182,1779427930014362188,23
54.187,1779427930019418750,23
54.192,1779427930024279315,23
54.197,1779427930029214255,23
54.202,1779427930034271692,23
54.207,1779427930039261756,23
54.212,1779427930044237528,23
54.217,1779427930049329673,23
54.222,1779427930054425319,23
54.227,1779427930059369883,23
54.232,1779427930064302197,23
54.237,1779427930069331635,23
54.242,1779427930074205325,23
54.247,1779427930079345011,23
54.252,1779427930084206451,23
54.257,1779427930089218098,23
54.262,1779427930094039288,23
54.267,1779427930099183058,23
54.272,1779427930104348411,23
54.277,1779427930109329725,23
54.282,1779427930114208956,23
54.287,1779427930119229936,23
54.292,1779427930124286790,23
54.297,1779427930129274520,23
54.302,1779427930134304833,23
54.307,1779427930139278855,23
54.312,1779427930144388501,23
54.317,1779427930149207650,23
54.322,1779427930154310295,23
54.327,1779427930159231818,23
54.332,1779427930164075758,23
54.337,1779427930168980072,23
54.342,1779427930174193258,23
54.347,1779427930179057615,23
54.352,1779427930184166968,23
54.357,1779427930189111532,23
54.362,1779427930194190845,23
54.367,1779427930199146784,23
54.372,1779427930204168347,23
54.377,1779427930209181743,23
54.382,1779427930214086933,23
54.387,1779427930219223703,23
54.392,1779427930224128309,23
54.397,1779427930228948624,23
54.402,1779427930233974854,23
54.407,1779427930239005459,23
54.412,1779427930244027313,23
54.417,1779427930249068710,23
54.422,1779427930254138105,23
54.427,1779427930259295292,23
54.432,1779427930264100733,23
54.437,1779427930269147670,23
54.442,1779427930274106234,23
54.447,1779427930279145880,23
54.452,1779427930284116986,23
54.457,1779427930289010800,23
54.462,1779427930293862615,23
54.467,1779427930298970219,23
54.472,1779427930303982449,23
54.477,1779427930308920596,23
54.482,1779427930313968992,23
54.487,1779427930319053555,23
54.492,1779427930323915286,23
54.497,1779427930328908558,23
54.502,1779427930333979704,23
54.507,1779427930338987559,23
54.512,1779427930344077663,23
