t_rel_s,ts_ns,value
35.088,1779427910919991614,10
35.104,1779427910935875002,10
35.120,1779427910952126759,10
35.135,1779427910967497695,10
35.151,1779427910983554914,10
35.167,1779427910999545925,10
35.183,1779427911015326938,10
35.213,1779427911045446108,10
35.229,1779427911061683283,10
35.245,1779427911077596712,10
35.261,1779427911093257560,10
35.277,1779427911109167198,10
35.293,1779427911125511704,10
35.309,1779427911141273468,10
35.325,1779427911157286646,10
35.341,1779427911172908411,10
35.357,1779427911189021921,10
35.373,1779427911205007974,10
35.389,1779427911221175149,10
35.405,1779427911236931372,10
35.421,1779427911252837801,10
35.436,1779427911268692313,10
35.453,1779427911285268109,10
35.468,1779427911300524421,10
35.484,1779427911316714929,10
35.500,1779427911332411652,10
35.516,1779427911348356872,10
35.532,1779427911364485840,10
35.562,1779427911394531803,10
35.578,1779427911410661062,10
35.608,1779427911440656567,10
35.624,1779427911456413373,10
35.640,1779427911472590173,10
35.656,1779427911488374979,10
35.672,1779427911504408281,10
35.688,1779427911520362834,10
35.704,1779427911536458552,10
35.720,1779427911552757560,10
35.736,1779427911568159703,10
35.752,1779427911583922925,10
35.768,1779427911600027393,10
35.784,1779427911615878698,10
35.800,1779427911632418327,10
35.815,1779427911647700305,10
35.831,1779427911663635317,10
35.847,1779427911679691952,10
35.863,1779427911695715630,10
35.894,1779427911725818175,10
35.910,1779427911741804811,10
35.925,1779427911757459827,10
35.941,1779427911773204966,10
35.957,1779427911789363100,10
35.973,1779427911805362861,10
35.989,1779427911821160499,10
36.005,1779427911837029595,10
36.021,1779427911853034023,10
36.037,1779427911869074033,10
36.053,1779427911885519747,10
36.069,1779427911901636173,10
36.084,1779427911916755112,10
36.100,1779427911932761289,10
36.116,1779427911948719926,10
36.133,1779427911964808061,10
36.148,1779427911980436535,10
36.165,1779427911997184120,10
36.209,1779427912041400824,10
36.225,1779427912057725206,10
36.255,1779427912087595588,10
36.271,1779427912103458851,10
36.287,1779427912119522777,10
36.303,1779427912135369999,10
36.320,1779427912151861212,10
36.335,1779427912167448561,10
36.351,1779427912183169492,10
36.367,1779427912199224378,10
36.383,1779427912215079474,10
36.399,1779427912231270566,10
36.415,1779427912246950664,10
36.431,1779427912262880426,10
36.446,1779427912278736397,10
36.463,1779427912294885781,10
36.493,1779427912325571944,10
36.524,1779427912355787072,10
36.539,1779427912371455795,10
36.555,1779427912387457889,10
36.571,1779427912403442776,10
36.587,1779427912419647867,10
36.604,1779427912435829335,10
36.619,1779427912451240811,10
36.635,1779427912467116907,10
36.651,1779427912483057169,10
36.667,1779427912499175637,10
36.683,1779427912514821319,10
36.699,1779427912531014452,10
36.715,1779427912546880340,10
36.731,1779427912562910142,10
36.746,1779427912578646823,10
36.762,1779427912594547710,10
36.778,1779427912610562929,10
36.794,1779427912626417442,10
36.839,1779427912671566302,10
36.855,1779427912687667562,10
36.885,1779427912717654608,10
36.901,1779427912733541496,10
36.917,1779427912749577423,10
36.933,1779427912765649517,10
36.949,1779427912781262241,10
36.965,1779427912797320626,10
36.981,1779427912813104556,10
36.997,1779427912829148358,10
37.013,1779427912845009288,10
37.029,1779427912861077881,10
37.045,1779427912876957477,10
37.061,1779427912892825698,10
37.077,1779427912908858125,10
37.092,1779427912924718471,10
37.108,1779427912940663108,10
37.124,1779427912956751534,10
37.140,1779427912972382050,10
37.170,1779427913002648218,10
37.187,1779427913019530843,10
37.202,1779427913034387285,10
37.218,1779427913050253756,10
37.234,1779427913066355891,10
37.250,1779427913082281278,10
37.266,1779427913098243998,10
37.282,1779427913114043386,10
37.298,1779427913130152521,10
37.314,1779427913146184365,10
37.330,1779427913162124918,10
37.346,1779427913178017639,10
37.362,1779427913193863402,10
37.378,1779427913209971370,10
37.393,1779427913225635426,10
37.409,1779427913241710436,10
37.425,1779427913257670240,10
37.441,1779427913273360254,10
37.486,1779427913318533614,10
37.502,1779427913334331836,10
37.532,1779427913364756960,10
37.548,1779427913380408767,10
37.564,1779427913396448195,10
37.580,1779427913412383206,10
37.596,1779427913428356718,10
37.612,1779427913444077649,10
37.628,1779427913460350406,10
37.644,1779427913476033421,10
37.660,1779427913492596384,10
37.676,1779427913507841612,10
37.692,1779427913523941997,10
37.708,1779427913539916675,10
37.724,1779427913555850229,10
37.739,1779427913571613742,10
37.785,1779427913617548051,10
37.815,1779427913647663429,10
37.831,1779427913663575691,10
37.847,1779427913679693868,10
37.863,1779427913695323800,10
37.879,1779427913711222645,10
37.895,1779427913727328280,10
37.911,1779427913743243751,10
37.927,1779427913759540425,10
37.943,1779427913774964443,10
37.959,1779427913790947870,10
37.975,1779427913806835633,10
37.991,1779427913822852019,10
38.007,1779427913838868988,10
38.022,1779427913854582627,10
38.038,1779427913870642179,10
38.054,1779427913886732356,10
38.070,1779427913902512494,10
38.086,1779427913918492131,10
38.102,1779427913934393893,10
38.132,1779427913964469314,10
38.148,1779427913980311577,10
38.164,1779427913996646167,10
38.180,1779427914012462805,10
38.196,1779427914028411233,10
38.212,1779427914044161622,10
38.228,1779427914060160508,10
38.244,1779427914076102812,10
38.260,1779427914092536276,10
38.276,1779427914108127125,10
38.292,1779427914124077887,10
38.308,1779427914139862692,10
38.324,1779427914155812870,10
38.339,1779427914171714049,10
38.356,1779427914187782059,10
38.371,1779427914203712696,10
38.387,1779427914219619125,10
38.403,1779427914235523804,10
38.419,1779427914251529690,10
38.435,1779427914267441952,10
38.451,1779427914283295298,10
38.467,1779427914299143686,10
38.497,1779427914329520103,10
38.513,1779427914345634196,10
38.543,1779427914375395204,10
38.559,1779427914391598837,10
38.575,1779427914407476975,10
38.591,1779427914423554318,10
38.607,1779427914439133209,10
38.623,1779427914455386134,10
38.639,1779427914471200105,10
38.655,1779427914487155242,10
38.671,1779427914503117962,10
38.687,1779427914518993474,10
38.703,1779427914534866070,10
38.719,1779427914551294284,10
38.735,1779427914566847801,10
38.780,1779427914612514654,10
38.810,1779427914642652199,10
38.826,1779427914658563294,10
38.842,1779427914674465932,10
38.858,1779427914690414068,10
38.874,1779427914706239706,10
38.890,1779427914722269800,10
38.906,1779427914738156104,10
38.922,1779427914753980284,10
38.938,1779427914769950004,10
38.954,1779427914786166470,10
38.970,1779427914802366021,10
38.986,1779427914818374240,10
39.002,1779427914833844049,10
39.018,1779427914849778769,10
39.033,1779427914865706489,10
39.050,1779427914881791999,10
39.065,1779427914897648262,10
39.081,1779427914913297152,10
39.112,1779427914944185438,10
39.128,1779427914959815954,10
39.158,1779427914989996373,10
39.174,1779427915006113674,10
39.189,1779427915021690816,10
39.205,1779427915037480579,10
39.221,1779427915053518548,10
39.237,1779427915069429352,10
39.253,1779427915085455362,10
39.269,1779427915101476123,10
39.285,1779427915117127930,10
39.301,1779427915133007526,10
39.317,1779427915149068536,10
39.333,1779427915165269836,10
39.349,1779427915181045892,10
39.380,1779427915211886386,10
39.410,1779427915242389968,10
39.426,1779427915258521561,10
39.442,1779427915274431490,10
39.472,1779427915304415620,10
39.488,1779427915320434339,10
39.504,1779427915336540849,10
39.520,1779427915352472361,10
39.536,1779427915368302082,10
39.552,1779427915384175261,10
39.568,1779427915400251563,10
39.584,1779427915416114742,10
39.600,1779427915432112462,10
39.616,1779427915447987391,10
39.632,1779427915463979860,10
39.648,1779427915479874331,10
39.663,1779427915495745177,10
39.709,1779427915541499029,10
39.739,1779427915571583866,10
39.755,1779427915587361672,10
39.771,1779427915603453015,10
39.787,1779427915619756106,10
39.803,1779427915635329164,10
39.819,1779427915651220426,10
39.835,1779427915667349102,10
39.851,1779427915683110491,10
39.867,1779427915699153710,10
39.883,1779427915714954140,10
39.899,1779427915731040233,10
39.915,1779427915746965912,10
39.931,1779427915763071255,10
39.946,1779427915778718103,10
39.962,1779427915794574366,10
39.978,1779427915810675626,10
39.994,1779427915826495722,10
40.010,1779427915842475650,10
40.040,1779427915872534155,10
40.056,1779427915888441458,10
40.086,1779427915918451255,10
40.102,1779427915934561848,10
40.118,1779427915950253613,10
40.134,1779427915966418747,10
40.150,1779427915982583881,10
40.166,1779427915998219063,11
40.182,1779427916014099242,10
40.198,1779427916029960463,10
40.214,1779427916045981515,10
40.230,1779427916062187774,10
40.246,1779427916077863205,10
40.262,1779427916093997131,10
40.277,1779427916109744020,10
40.308,1779427916140530516,10
40.338,1779427916170553437,10
40.354,1779427916186574490,10
40.370,1779427916202749248,10
40.386,1779427916218617761,10
40.403,1779427916234876519,10
40.418,1779427916250126414,10
40.434,1779427916266205799,10
40.450,1779427916282236185,10
40.466,1779427916298034406,10
40.482,1779427916314015793,10
40.498,1779427916329859806,10
40.514,1779427916345951440,10
40.529,1779427916361724579,10
40.546,1779427916377765173,10
40.561,1779427916393623186,10
40.577,1779427916409566072,10
40.594,1779427916425802081,10
40.609,1779427916441467304,10
40.655,1779427916486778620,10
40.670,1779427916502261263,10
40.700,1779427916532580805,10
40.716,1779427916548468859,10
40.732,1779427916564697576,10
40.748,1779427916580186926,10
40.764,1779427916596287019,10
40.780,1779427916612677901,10
40.796,1779427916627988462,10
40.812,1779427916644051222,10
40.828,1779427916660099691,10
40.844,1779427916676000286,10
40.860,1779427916692023964,10
40.876,1779427916707822769,10
40.892,1779427916723847904,10
40.907,1779427916739732167,10
40.924,1779427916755802219,10
40.939,1779427916771703398,10
40.955,1779427916787305913,10
40.985,1779427916817700997,10
41.001,1779427916833378762,10
41.017,1779427916849421397,10
41.033,1779427916865226327,10
41.049,1779427916881198380,10
41.065,1779427916897170433,10
41.081,1779427916913019405,10
41.097,1779427916929075165,10
41.113,1779427916945085134,10
41.129,1779427916961119311,10
41.145,1779427916976808451,10
41.160,1779427916992683089,10
41.176,1779427917008701224,10
41.192,1779427917024682027,10
41.209,1779427917040775412,10
41.224,1779427917056567801,10
41.240,1779427917072612478,10
41.256,1779427917088547198,10
41.301,1779427917133510268,10
41.317,1779427917149509154,10
41.347,1779427917179519826,10
41.363,1779427917195585794,10
41.379,1779427917211576972,10
41.395,1779427917227132364,10
41.411,1779427917243356705,10
41.427,1779427917259031554,10
41.443,1779427917275023731,10
41.459,1779427917291447279,10
41.475,1779427917307107252,10
41.491,1779427917322960307,10
41.507,1779427917338992151,10
41.523,1779427917355018453,10
41.539,1779427917370830675,10
41.554,1779427917386675854,10
41.571,1779427917402816780,10
41.586,1779427917418756167,10
41.602,1779427917434653262,10
41.633,1779427917464996138,10
41.649,1779427917480827610,10
41.664,1779427917496448500,10
41.680,1779427917512249930,10
41.696,1779427917528252608,10
41.712,1779427917544178870,10
41.728,1779427917560145381,10
41.744,1779427917575983853,10
41.760,1779427917592141987,10
41.776,1779427917607993291,10
41.792,1779427917623917511,10
41.807,1779427917639695900,10
41.824,1779427917655897200,10
41.839,1779427917671724005,10
41.856,1779427917687887097,10
41.871,1779427917703543279,10
41.887,1779427917719739621,10
41.904,1779427917735787798,10
41.919,1779427917751542271,10
41.935,1779427917767296160,10
41.951,1779427917783324212,10
41.967,1779427917799359847,10
41.997,1779427917829578475,10
42.013,1779427917845376113,10
42.043,1779427917875532325,10
42.059,1779427917891493003,10
42.075,1779427917907378432,10
42.091,1779427917923459858,10
42.107,1779427917939276622,10
42.123,1779427917955239633,10
42.139,1779427917971112146,10
42.155,1779427917987185989,10
42.171,1779427918002866962,10
42.187,1779427918019113762,10
42.203,1779427918034839360,10
42.218,1779427918050711664,10
42.235,1779427918066864256,10
42.265,1779427918097338964,10
42.295,1779427918127484675,10
42.311,1779427918143475103,10
42.327,1779427918159392907,10
42.343,1779427918175524208,10
42.359,1779427918191270805,10
42.375,1779427918207126776,10
42.392,1779427918224058109,10
42.407,1779427918238941967,10
42.423,1779427918254971770,10
42.439,1779427918270969781,10
42.455,1779427918286973625,10
42.471,1779427918302819971,10
42.486,1779427918318743316,10
42.502,1779427918334681536,10
42.518,1779427918350646590,10
42.534,1779427918366447728,10
42.550,1779427918382532363,10
42.566,1779427918398585790,10
42.611,1779427918443490236,10
42.627,1779427918459463164,10
42.658,1779427918490101786,11
42.673,1779427918505245516,10
42.690,1779427918522649635,10
42.705,1779427918537209455,10
42.721,1779427918553323548,10
42.737,1779427918569211310,10
42.753,1779427918585139031,10
42.769,1779427918601393705,10
42.785,1779427918617106178,10
42.801,1779427918632811651,10
42.817,1779427918648950827,10
42.833,1779427918665169044,10
42.848,1779427918680578770,10
42.864,1779427918696699863,10
42.880,1779427918712760873,10
42.896,1779427918728655636,10
42.912,1779427918744459691,10
42.942,1779427918774373238,10
42.958,1779427918790341791,10
42.974,1779427918806386760,10
42.990,1779427918822440770,10
43.006,1779427918838194368,10
43.022,1779427918854246045,10
43.038,1779427918870298014,10
43.054,1779427918886391690,10
43.070,1779427918901917207,10
43.086,1779427918918007383,10
43.102,1779427918933901271,10
43.117,1779427918949669160,10
43.134,1779427918965929667,10
43.150,1779427918981790888,10
43.166,1779427918997775483,10
43.181,1779427919013493789,10
43.197,1779427919029506092,10
43.213,1779427919045460936,10
43.229,1779427919061365032,10
43.245,1779427919077332418,10
43.261,1779427919093229514,10
43.277,1779427919109000319,10
43.307,1779427919139710399,10
43.323,1779427919155341206,10
43.339,1779427919171525590,10
43.355,1779427919187502018,10
43.371,1779427919203315989,10
43.387,1779427919219253043,10
43.403,1779427919235047181,10
43.419,1779427919251072025,10
43.435,1779427919266961538,10
43.451,1779427919282902674,10
43.467,1779427919298935685,10
43.482,1779427919314755198,10
43.498,1779427919330743876,10
43.514,1779427919346623472,10
43.530,1779427919362452902,10
43.546,1779427919378542203,10
43.562,1779427919394503756,10
43.578,1779427919410270479,10
43.594,1779427919426571527,10
43.610,1779427919442233834,10
43.626,1779427919458199471,10
43.642,1779427919474325230,10
43.672,1779427919504430109,10
43.688,1779427919520445620,10
43.718,1779427919550385125,10
43.734,1779427919566612384,10
43.750,1779427919582367731,10
43.766,1779427919598198619,10
43.782,1779427919614129256,10
43.798,1779427919630132808,10
43.814,1779427919646400316,10
43.830,1779427919662063498,10
43.846,1779427919678008718,10
43.862,1779427919694024229,10
43.877,1779427919709746326,10
43.894,1779427919725995751,10
43.909,1779427919741733599,10
43.940,1779427919772430553,10
43.970,1779427919802555557,10
43.986,1779427919818716607,10
44.002,1779427919834219666,10
44.018,1779427919850147095,10
44.034,1779427919866281312,10
44.050,1779427919882352239,10
44.066,1779427919898068504,10
44.082,1779427919914010807,10
44.098,1779427919930050526,10
44.114,1779427919946168410,10
44.130,1779427919961888467,10
44.146,1779427919977824645,10
44.162,1779427919993855031,10
44.177,1779427920009734043,10
44.194,1779427920025859511,10
44.209,1779427920041517443,10
44.225,1779427920057502329,10
44.241,1779427920073691379,10
44.286,1779427920118393120,10
44.302,1779427920134393172,10
44.332,1779427920164338511,10
44.348,1779427920180385813,10
44.364,1779427920196372741,10
44.380,1779427920212335753,10
44.396,1779427920228311889,10
44.412,1779427920244002779,10
44.428,1779427920260144580,10
44.444,1779427920276244673,10
44.460,1779427920291936729,10
44.476,1779427920307843158,10
44.491,1779427920323756587,10
44.508,1779427920339908887,10
44.524,1779427920355808900,10
44.539,1779427920371750620,10
44.555,1779427920387696423,10
44.571,1779427920403687726,10
44.587,1779427920419648987,10
44.617,1779427920449309080,10
44.633,1779427920465321091,10
44.649,1779427920481412434,10
44.665,1779427920497287363,10
44.681,1779427920513092293,10
44.697,1779427920529067263,10
44.713,1779427920545045732,10
44.729,1779427920561174992,10
44.745,1779427920576838757,10
44.761,1779427920593264929,10
44.777,1779427920608993443,10
44.793,1779427920624986788,10
44.808,1779427920640751468,10
44.825,1779427920656879686,10
44.841,1779427920672777948,10
44.856,1779427920688479796,10
44.872,1779427920704343934,10
44.888,1779427920720489527,10
44.933,1779427920765421972,10
44.949,1779427920781400150,11
44.979,1779427920811486071,10
44.995,1779427920827482915,10
45.011,1779427920843227471,11
45.027,1779427920859254065,11
45.043,1779427920875172160,11
45.059,1779427920891138963,10
45.075,1779427920907014768,11
45.091,1779427920923089486,11
45.107,1779427920939070581,11
45.123,1779427920954812220,11
45.138,1779427920970684524,11
45.155,1779427920986785200,11
45.171,1779427921002887044,11
45.187,1779427921018878055,11
45.217,1779427921049408761,11
45.247,1779427921079408350,11
45.263,1779427921095508151,11
45.279,1779427921111376080,11
45.295,1779427921127652213,11
45.311,1779427921143144689,11
45.327,1779427921159189657,11
45.343,1779427921175269334,11
45.359,1779427921191054431,11
45.375,1779427921206831361,12
45.391,1779427921222846581,12
45.407,1779427921238808425,12
45.422,1779427921254675771,12
45.439,1779427921270839155,12
45.455,1779427921286827541,12
45.470,1779427921302555764,12
45.486,1779427921318528109,12
45.502,1779427921334566078,13
45.518,1779427921350364008,13
45.534,1779427921366489184,13
45.550,1779427921382573069,13
45.566,1779427921398266709,13
45.596,1779427921428484753,13
45.612,1779427921444229017,13
45.642,1779427921474475060,14
45.658,1779427921490370406,14
45.674,1779427921506492374,14
45.690,1779427921522326178,14
45.706,1779427921538192941,15
45.722,1779427921554164994,16
45.738,1779427921570082506,16
45.754,1779427921586230432,16
45.770,1779427921602135986,16
45.786,1779427921618194663,16
45.802,1779427921633992009,16
45.818,1779427921649905438,17
45.834,1779427921666063864,17
45.879,1779427921711505845,18
45.909,1779427921741508350,18
45.925,1779427921757252031,18
45.941,1779427921773245375,18
45.957,1779427921789256219,19
45.973,1779427921805300313,19
45.989,1779427921821335365,19
46.005,1779427921837111713,19
46.021,1779427921852925101,20
46.037,1779427921869116484,20
46.053,1779427921884934539,20
46.069,1779427921900987383,20
46.085,1779427921916865229,20
46.101,1779427921932854782,20
46.117,1779427921948842584,20
46.132,1779427921964672598,20
46.178,1779427922010473616,20
46.208,1779427922040415455,20
46.224,1779427922056452257,20
46.240,1779427922072403310,21
46.256,1779427922088234199,21
46.272,1779427922104185543,21
46.288,1779427922120112680,21
46.304,1779427922136006276,21
46.320,1779427922152013912,22
46.336,1779427922167870466,22
46.352,1779427922184179098,22
46.368,1779427922199857447,22
46.384,1779427922215986706,23
46.399,1779427922231715804,23
46.415,1779427922247644107,23
46.431,1779427922263712993,23
46.447,1779427922279698462,23
46.463,1779427922295578933,24
46.479,1779427922311569361,24
46.509,1779427922341419617,24
46.525,1779427922357237964,24
46.555,1779427922387433842,25
46.571,1779427922403477935,25
46.587,1779427922419450863,25
46.603,1779427922435362834,25
46.619,1779427922451332553,25
46.635,1779427922467283898,26
46.651,1779427922483035454,26
46.667,1779427922499138464,26
46.683,1779427922515002601,26
46.699,1779427922531077028,26
46.715,1779427922546877292,26
46.731,1779427922562875886,26
46.747,1779427922578767440,26
46.763,1779427922594812700,26
46.779,1779427922610965876,27
46.794,1779427922626631391,27
46.810,1779427922642751901,27
46.841,1779427922673410648,27
46.857,1779427922689372201,27
46.873,1779427922705422419,27
46.903,1779427922735562298,28
46.920,1779427922751950262,28
46.935,1779427922767360864,28
46.951,1779427922783332625,28
46.967,1779427922799289803,28
46.983,1779427922815211399,28
47.000,1779427922831960442,28
47.015,1779427922846970590,28
47.031,1779427922863028976,28
47.047,1779427922878846155,29
47.063,1779427922895235578,29
47.079,1779427922910794345,29
47.095,1779427922926886271,29
47.111,1779427922942971781,29
47.126,1779427922958735878,29
47.142,1779427922974480434,29
47.173,1779427923005404303,29
47.189,1779427923021438772,29
47.205,1779427923037258285,30
47.235,1779427923067471954,30
47.251,1779427923083552797,30
47.267,1779427923099271687,30
47.283,1779427923115271156,30
47.299,1779427923131263917,30
47.315,1779427923147121638,30
47.331,1779427923163406062,30
47.347,1779427923179025495,30
47.363,1779427923194968673,30
47.379,1779427923211315221,30
47.395,1779427923226941945,31
47.410,1779427923242678626,30
47.426,1779427923258720095,31
47.472,1779427923304523447,31
47.502,1779427923334442119,31
47.518,1779427923350625837,31
47.534,1779427923366236811,31
47.550,1779427923382150531,31
47.566,1779427923398296707,31
47.582,1779427923413984972,31
47.598,1779427923430130273,31
47.614,1779427923446039035,31
47.630,1779427923462072045,32
47.646,1779427923478037682,32
47.662,1779427923493936236,32
47.678,1779427923509826623,32
47.694,1779427923525936633,32
47.710,1779427923541817395,32
47.725,1779427923557648575,32
47.741,1779427923573576587,32
47.757,1779427923589679888,32
47.773,1779427923605626275,32
47.803,1779427923635402741,32
47.819,1779427923651296045,32
47.849,1779427923681287467,32
47.865,1779427923697349935,32
47.881,1779427923713309155,32
47.897,1779427923729368998,33
47.913,1779427923745149137,33
47.929,1779427923761557810,33
47.945,1779427923777064369,33
47.961,1779427923793088629,33
47.977,1779427923808889184,33
47.993,1779427923825166900,33
48.009,1779427923840800624,33
48.025,1779427923856802135,33
48.041,1779427923872777105,33
48.057,1779427923888825282,33
48.072,1779427923904651795,33
48.088,1779427923920562015,33
48.120,1779427923952325290,33
48.135,1779427923967371605,33
48.151,1779427923983355324,33
48.181,1779427924013424037,33
48.197,1779427924029611629,33
48.213,1779427924045374559,33
48.229,1779427924061341654,33
48.245,1779427924077327707,33
48.261,1779427924093587631,33
48.277,1779427924109085440,33
48.293,1779427924125026868,33
48.309,1779427924140851923,33
48.325,1779427924156887559,33
48.341,1779427924172799529,33
48.357,1779427924188824957,33
48.373,1779427924204825593,33
48.403,1779427924235507964,33
48.433,1779427924265542260,33
48.449,1779427924281234608,33
48.465,1779427924297222411,33
48.481,1779427924313166173,33
48.497,1779427924329741093,33
48.513,1779427924345039988,33
48.529,1779427924361022249,33
48.545,1779427924376931303,33
48.561,1779427924392930481,33
48.577,1779427924408942200,33
48.592,1779427924424749755,33
48.609,1779427924440933555,33
48.625,1779427924456766485,33
48.640,1779427924472678164,33
48.657,1779427924488813548,33
48.672,1779427924504489563,33
48.688,1779427924520518199,33
48.704,1779427924536448544,33
48.720,1779427924552544554,33
48.736,1779427924568485107,33
48.752,1779427924584275454,34
48.782,1779427924614391999,33
48.798,1779427924630428218,33
48.828,1779427924660481764,34
48.844,1779427924676459067,34
48.860,1779427924692354996,34
48.876,1779427924708235758,34
48.892,1779427924724337893,34
48.908,1779427924739998742,34
48.924,1779427924756172042,34
48.940,1779427924771969972,34
48.956,1779427924787966233,34
48.972,1779427924803851954,34
48.987,1779427924819696259,34
49.004,1779427924835895226,34
49.019,1779427924851641823,34
49.065,1779427924897347759,34
49.095,1779427924927648636,34
49.111,1779427924943606689,34
49.127,1779427924959186455,34
49.143,1779427924975197299,34
49.159,1779427924991279309,34
49.175,1779427925007020073,34
49.191,1779427925023215540,34
49.207,1779427925039023970,34
49.223,1779427925055014398,34
49.239,1779427925071108658,34
49.255,1779427925086962879,34
49.271,1779427925102980431,34
49.287,1779427925118863819,34
49.302,1779427925134650374,34
49.318,1779427925150684260,34
49.364,1779427925196403321,34
49.394,1779427925226558074,34
49.410,1779427925242197631,34
49.426,1779427925258347307,34
49.442,1779427925274296902,34
49.458,1779427925290202747,34
49.474,1779427925306123176,34
49.490,1779427925322131687,34
49.506,1779427925338137281,34
49.522,1779427925354031752,34
49.538,1779427925369838140,34
49.554,1779427925385997441,34
49.570,1779427925401919619,34
49.587,1779427925418976242,34
49.601,1779427925433529729,34
49.617,1779427925449613198,34
49.633,1779427925465614125,34
49.649,1779427925481743968,34
49.665,1779427925497328692,34
49.681,1779427925513330203,33
49.711,1779427925543375000,33
49.727,1779427925559342094,34
49.743,1779427925575158983,34
49.759,1779427925591226701,33
49.775,1779427925607248045,33
49.791,1779427925623441470,33
49.807,1779427925639034945,33
49.823,1779427925655071164,34
49.839,1779427925671299005,34
49.855,1779427925687098102,34
49.871,1779427925702864532,33
49.887,1779427925718809169,33
49.902,1779427925734625474,33
49.919,1779427925750777775,33
49.935,1779427925766979075,33
49.950,1779427925782725381,34
49.966,1779427925798534102,34
49.982,1779427925814390365,33
50.027,1779427925859468059,34
50.043,1779427925875316447,33
50.074,1779427925905773946,33
50.089,1779427925921456961,34
50.105,1779427925937287266,34
50.121,1779427925953347693,34
50.137,1779427925969187623,34
50.153,1779427925985110676,34
50.169,1779427926001050063,34
50.185,1779427926017132656,34
50.201,1779427926032964711,34
50.217,1779427926048817474,34
50.232,1779427926064718653,34
50.248,1779427926080701497,34
50.264,1779427926096751424,34
50.295,1779427926127442546,33
50.325,1779427926157479467,34
50.341,1779427926173184940,34
50.357,1779427926189322949,33
50.373,1779427926205219170,33
50.389,1779427926221625217,33
50.405,1779427926237138193,33
50.421,1779427926253042580,33
50.437,1779427926268939384,33
50.453,1779427926285109184,33
50.469,1779427926300952614,33
50.485,1779427926316872168,33
50.501,1779427926332914220,33
50.516,1779427926348703692,33
50.532,1779427926364744577,33
50.548,1779427926380645756,33
50.564,1779427926396719016,33
50.580,1779427926412633320,33
50.596,1779427926428460708,33
50.612,1779427926444447052,33
50.628,1779427926460482105,33
50.644,1779427926476350617,34
50.674,1779427926506566036,33
50.690,1779427926522505423,33
50.720,1779427926552760508,33
50.736,1779427926568384607,33
50.752,1779427926584258370,33
50.768,1779427926600275922,33
50.784,1779427926616209476,33
50.800,1779427926632138946,33
50.816,1779427926648094957,33
50.832,1779427926663985345,33
50.848,1779427926679813608,34
50.864,1779427926696122240,33
50.879,1779427926711743714,33
50.896,1779427926727935389,33
50.911,1779427926743569405,34
50.957,1779427926789395506,34
50.987,1779427926819670716,33
51.003,1779427926835484688,33
51.019,1779427926851285534,33
51.035,1779427926867335462,33
51.051,1779427926883145350,33
51.067,1779427926899151527,33
51.083,1779427926915260954,33
51.099,1779427926931083675,33
51.115,1779427926947090144,33
51.130,1779427926962749535,33
51.146,1779427926978718671,33
51.162,1779427926994756932,33
51.179,1779427927010770692,33
51.194,1779427927026577081,33
51.210,1779427927042668424,33
51.256,1779427927088382235,33
51.286,1779427927118379490,33
51.302,1779427927134470833,33
51.318,1779427927150301430,33
51.335,1779427927166769018,33
51.350,1779427927182032622,33
51.366,1779427927198055716,33
51.382,1779427927213974103,33
51.398,1779427927229913489,33
51.414,1779427927245903042,33
51.430,1779427927261860512,33
51.446,1779427927277879231,33
51.462,1779427927293924200,33
51.477,1779427927309557924,33
51.494,1779427927325818432,33
51.509,1779427927341625403,33
51.525,1779427927357620498,33
51.541,1779427927373413470,33
51.557,1779427927389435105,33
51.587,1779427927419507318,33
51.603,1779427927435623161,33
51.634,1779427927466045077,33
51.649,1779427927481466762,33
51.665,1779427927497212776,33
51.681,1779427927513192121,33
51.697,1779427927529492294,33
51.713,1779427927545058352,33
51.729,1779427927561107696,33
51.745,1779427927576880543,33
51.761,1779427927592915012,33
51.777,1779427927608985647,33
51.793,1779427927624866701,33
51.809,1779427927640763505,33
51.824,1779427927656727683,33
51.840,1779427927672712278,33
51.856,1779427927688647290,33
51.872,1779427927704398554,33
51.888,1779427927720530147,33
51.920,1779427927751981050,33
51.935,1779427927767273528,33
51.951,1779427927783143208,33
51.981,1779427927813346085,33
51.997,1779427927829377637,33
52.013,1779427927845228650,32
52.029,1779427927861138287,32
52.045,1779427927877140965,32
52.061,1779427927892998686,33
52.077,1779427927908894907,33
52.093,1779427927924992083,33
52.109,1779427927941065926,33
52.125,1779427927957637347,33
52.140,1779427927972701453,33
52.157,1779427927988791338,32
52.173,1779427928005027346,33
52.218,1779427928050420036,33
52.248,1779427928080517331,33
52.264,1779427928096486468,33
52.280,1779427928112142358,33
52.296,1779427928128199285,32
52.312,1779427928144212754,32
52.328,1779427928160013893,33
52.344,1779427928176130319,32
52.360,1779427928192078747,32
52.376,1779427928208037675,32
52.392,1779427928223893063,32
52.408,1779427928239929865,32
52.424,1779427928256091499,32
52.439,1779427928271628099,32
52.455,1779427928287723526,32
52.471,1779427928303524081,32
52.517,1779427928349291850,32
52.547,1779427928379231064,32
52.563,1779427928395254741,32
52.579,1779427928411234669,32
52.595,1779427928427134098,32
52.611,1779427928443147567,32
52.627,1779427928459204202,32
52.643,1779427928474938842,32
52.659,1779427928491083851,32
52.675,1779427928506843573,32
52.690,1779427928522761960,32
52.707,1779427928538955094,32
52.723,1779427928554808148,32
52.738,1779427928570664703,32
